3.4 Aquatic Ecosystems ,,,,,,,Workshop participants:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,New River (part of Busselton Wetlands system),,,"241, 217",,,,Riverine,floodgate modified system,,,,,,,Porous - Sand,Seasonally inundated,Forested,Variable (Poikilohaline),Surface water,,,,,,,,Good ,Degraded,Expert opinion,Decreasing,Expert opinion,,Urban development ,urbanisation of fringes of wetland,as for past pressures,,"modified hydrological system, floodgates used",MA iii) Mitigating threatening processes – communities/assemblages,effects of ASS,iv) Monitoring and evaluation and reporting plan ,ix) Other management plan,"water quality improvement plan, quality of water from catchment; landuse strategy. ",ii) Invasive alien species (plants),,ii) Habitat protection through other statutory mechanisms,extension to Ramsar boundaries,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altered drainage (specify user):,,Climate change (long-term reduced rainfall),,,BS i) Regional vegetation mapping,condition mapping,,iv) Wetland management plan,,vi) Habitat restoration,rehabilitate ASS affected areas,i) Habitat protection through formal reservation,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (household),"nutrient seepage, waste water flows","Fire regime (intensity, frequency, seasonality, scale)",wildfire,,BS iii) Threatened & priority fauna locations (individual species),"bird surveys, native & feral fish",,,,x) Surface water control,direction of storm water drainage,iii) Habitat/species management through formal mechanisms,management of floodgates and drainage,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),"arum lily, water lily, kikuyu",,,,,,,,,xii) Control access,"boundary fencing, control recreational use",xviii) Other,community & inter-agency work to address fish deaths,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iii) Habitat/species management through formal mechanisms,engagement with stakeholders for urban fire management (responsibilities to manage fire risk & biodiversity),,,,,,,,,,,,,,,,,,,,,
,,,Broadwater system (part of Busselton Wetlands system),,,,,,,Lacustrine,floodgate modified system,,,,,,,Porous - Sand,Seasonally inundated,Bare (no emergent Vegetation),Variable (Poikilohaline),Surface water,,,,,,,,Unknown,Good ,Expert opinion,Static,Expert opinion,,Livestock farming,,as for past pressures,,,"as per above, remove ASS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urban development ,,Climate change (long-term reduced rainfall),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Problem native spp. (specify):,kangaroo grazing,"Fire regime (intensity, frequency, seasonality, scale)",wildfire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),"arum lily, kikuyu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Tobys Inlet area estuary and channel,,,"135, 136, 137, 138, 139, 140",,,Surface water,Estuarine,sand bar closes over summer,,,Sand,,Tide,,,,,,,,,,,,,,Degraded,Fair ,Expert opinion,Unknown,-,,Urban development ,fringing areas,as per past pressures,,"main chanel retains water all year, floodplain seasonally inundated. Black ooze proble ",MA v) Improving management (effectiveness of conservation actions),,v) Compile & synthesise existing data (including EIA reports),iv) Wetland management plan,,vi) Habitat restoration,address black ooze & fish kill issues,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (household),urban stormwater drainage,Climate change (sea level rise),,,BS i) Regional vegetation mapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (agriculture),,Altered drainage (specify user):,opening of sand bar for management of water for social amenity; leads to rapid change in pH and salinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Tobys Inlet area floodplain,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),"arum lilies, escaped garden plants, kikuyu",,,,,,,,,vi) Habitat restoration,removal grazing pressure,iv) Habitat/species management through informal mechanisms,liaison with surrounding landholders for better landcare,,,,,,,,,,,,,,,,,,,,,
,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock farming,,,,,,,,,,ii) Invasive alien species (plants),weed control,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regionally Significant Wetlands in Cervantes Coolimba Coastal mapping area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Eatha Spring,,"115.0457251, -30.10596097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Cockleshell Gully,,"115.042398, -30.15625305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Jurien,,"115.0410791, -30.30140117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Swamps/Jurien,,"115.1583195, -30.25671352",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Munyagarra Spring,,"115.2195142, -30.3204166",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Canover Pool,,"115.151307, -30.30536002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Claypans,,"115.1029753, -30.51488076",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Warrup/Wyip/Kinchela Pools,,"115.1498196, -30.54694053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Katoora Soak,,"115.201276, -30.53018652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Yewadabby Spring,,"115.2180244, -30.55981856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Wongodonah Spring,,"115.3631751, -30.56588378",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Kangaroo Point,,115.1113973 -30.56749909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Grey,,"115.1370179, -30.65654923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Surveyors' Swamp,,"115.2017066, -30.61869493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Coonmadodo Spring,,"115.2651216, -30.67226137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Cooligarloo Spring,,"115.3929842, -30.65737786",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Mimegarra Swamp,,"115.4719554, -30.89845092",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Gungawah Pool,,"115.5063883, -31.09316419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Yacangully Pool,,"115.5300129, -31.19070705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Ledge Point,,"115.372763, -31.10883142",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,,,Beermullah Lake,,"115.7816454, -31.19929939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Potentially Regionally Significant Conservation Category Wetlands (low scoring HEVAE in Jenks Breaks for consanguineous Suites (NAMED UFIS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,Kewdale Freight Terminal Site,Abernethy Road,"115.974684516, -31.9836242822",13981,,Not Assessed,,Not Assessed,Not Assessed,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Gnangara,unknown,Alexander Drive,"115.870512941, -31.8070468599",8125,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River Estuary,All Saints Dampland,All Saints Dampland,"115.869950007, -32.0495403243",6869,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Amherst Street/Campbell Road,"115.936974029, -32.0778856845",15775,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Armadale Palusplain,Armadale Palusplain,"115.964880551, -32.2168208367",14536,,Flat,,Floodplain,Palusplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Armadale Palusplain,Armadale Palusplain,"115.941142999, -32.1901565353",15393,,Flat,,Floodplain,Palusplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Banksia Road,"115.882636924, -32.2723795688",6805,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Barker Road,"115.871406748, -32.2570038107",6903,,Basin,,Palustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Bindiar Lake,Bindiar Lake,"115.757846545, -31.4529966726",10583,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bibra,Bollard Bulrush Swamp,Bollard Bulrush Swamp,"115.836906887, -32.2590307575",15866,,Basin,,Lacustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA01,SWAN,Red Gully,Boonanarring Brook,Boonanarring Brook,"115.924335535, -31.2362893569",11264,,Flat,,Floodplain,Palusplain,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA01,SWAN,Red Gully,Boonanarring Floodplain,Boonanarring Floodplain,"115.85920586, -31.2622451131",10949,,Flat,,Floodplain,Floodplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,unknown,Brearley Avenue/Perth Airport,"115.952973412, -31.9621426489",8744,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Brockman River,Brockman River Floodplain,Brockman River Floodplain,"116.086858264, -31.2976581616",12844,,Flat,,Floodplain,Floodplain,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Brockman River,Brockman River Floodplain,Brockman River Floodplain,"116.085026775, -31.3020716966",15283,,Flat,,Floodplain,Palusplain,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA01,SWAN,Brockman River,Brockman River Floodplain,Brockman River Floodplain,"116.066253536, -31.2990207006",15283,,Flat,,Floodplain,Palusplain,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Brockman River,Brockman River Floodplain,Brockman River Floodplain,"116.106187957, -31.3409164907",15291,,Flat,,Floodplain,Palusplain,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Gnangara,unknown,Brozewing Grove,"115.838143672, -31.7076307603",14241,,Basin,,Lacustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Campbell Estate wetland,Campbell Estate wetland,"115.923417475, -32.094237597",15471,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Canning River Floodplain,Canning River Floodplain,"116.014092337, -32.0563387377",12112,,Flat,,Floodplain,Palusplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Walyunga,Canning River Floodplain,Canning River Floodplain,"116.031535325, -32.124308399",15679,,Channel,,Riverine,River,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Swan River,Canning River Floodplain,Canning River Floodplain,"116.025673184, -32.1258219478",15677,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Walyunga,Canning River Floodplain,Canning River Floodplain,"116.025673184, -32.1258219478",15677,,Flat,,Floodplain,Palusplain,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Walyunga,Canning River Floodplain,Canning River Floodplain,"116.03168317, -32.1240395866",15680,,Flat,,Floodplain,Palusplain,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Canning River Palusplain,Canning River Palusplain,"115.965741292, -32.0383494611",14456,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Walyunga,Canning River Palusplain,Canning Road/Munday Brook,"116.098032895, -32.0480977819",12353,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,unknown,Casella Place/Perth Airport,"115.981954337, -31.976747173",15313,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Mungala,unknown,Casella Place/Perth Airport,"115.980279919, -31.9768125188",15321,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Casuarina Road,"115.884092688, -32.2523806233",6808,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Muchea,Catambo Lake,Catambo Lake,"115.932016415, -31.5137642954",8345,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Becher,unknown,Central Promenade,"115.748380278, -32.2848383637",6321,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Champion Drive,"115.98410564, -32.1169210338",7809,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Champion Drive,"115.989439302, -32.1241552829",15417,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Champion Drive,"115.985000089, -32.1235077599",14982,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Coyle Road,"115.897738891, -32.2551937066",14775,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Coyle Road,"115.895720396, -32.254916863",14776,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Coyle Road,"115.894388333, -32.2558670938",14777,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Coyle Road,"115.901220164, -32.2530330112",6999,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Coyle Road,"115.899567046, -32.2534986166",6998,,Basin,,Palustrine,Dampland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Little Dardanup,unknown,Del Park Road,"116.009838176, -32.5691984325",12241,,Basin,,Palustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Walyunga,unknown,Del Park Road,"116.022886397, -32.606431204",12234,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Little Dardanup,unknown,Del Park Road,"116.027979644, -32.5782165756",12228,,Flat,,Floodplain,Floodplain,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Walyunga,unknown,Del Park Road/McLarty Road,"116.006575783, -32.6097538729",12246,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAF01,SWAN,Walyunga,unknown,Del Park Road/McLarty Road,"116.001740385, -32.6009616938",12232,,Basin,,Palustrine,Sumpland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Balcatta,Dog Swamp,Dog Swamp,"115.846008087, -31.9095535409",8146,,Basin,,Palustrine,Artificial Lake,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Not Assessed,Doopiter Swamp,Doopiter Swamp,"115.542902513, -31.0369614498",9048,,Basin,,Lacustrine,Lake,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Ellen Brook,Ellen Brook/Bullsbrook,Ellen Brook/Bullsbrook,"116.031686509, -31.7774993771",12611,,Flat,,Floodplain,Palusplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,Ellen Brook/Bullsbrook,Ellen Brook/Bullsbrook,"116.031686509, -31.7774993771",12611,,Flat,,Floodplain,Palusplain,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Becher,unknown,Ellington Terrace,"115.749824699, -32.3747405049",6360,,Not Assessed,,Not Assessed,Not Assessed,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Emu Swamp,Emu Swamp,"115.88027665, -31.8452657002",8143,,Basin,,Palustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Fairfield Gardens,"115.900141717, -32.0757053608",6910,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River,unknown,Ferguson Street,"116.017911067, -31.8661785112",12483,,Not Assessed,,Not Assessed,Not Assessed,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Figg Rise,"115.862991329, -32.1973763267",14064,,Basin,,Palustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Figg Rise,"115.859382563, -32.1989976874",12980,,Basin,,Lacustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Furley Road,"115.938942952, -32.1044623613",15545,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Furley Road,"115.943132339, -32.0994621995",15555,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Furley Road,"115.936207431, -32.1009012655",15624,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Swan River Estuary,Garvey Park,Garvey Park,"115.944291188, -31.9233647948",8567,,Basin,,Palustrine,Sumpland,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Sumpland South of Gibb Road,Gibb Road South,"115.847705093, -32.1510466928",13142,,Basin,,Palustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Gnangara Pine Plantation,"115.930861913, -31.7465472598",8408,,Basin,,Lacustrine,Sumpland,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Goongoolup,Goongoolup,"115.764450719, -32.5897962915",3659,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,unknown,Goss Avenue,"115.874078675, -32.0110084879",6863,,Basin,,Palustrine,Dampland,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Govan Road,"115.932580231, -32.0873987204",14894,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Govan Road,"115.917114156, -32.0948337063",14517,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Govan Road,"115.922735209, -32.0937490707",14532,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,unknown,Grand Boulevard,"115.91811789, -32.0909800111",14519,,Basin,,Palustrine,Dampland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
